#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	years	3.981312	0.000000	0.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	seconds	3.393443	0.000500	1.999900	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	minutes	4.385383	0.000500	0.044097	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	hours	4.899777	0.001000	0.004294	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	days	4.989247	0.001500	0.000685	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	months	5.000332	0.001500	0.000088	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	years	4.980329	0.000000	0.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	seconds	6.935447	0.000500	1.999901	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	minutes	4.808794	0.000500	0.111326	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	hours	4.950131	0.001000	0.005964	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	days	4.991803	0.001499	0.000574	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	minutes	months	5.000816	0.001500	0.000089	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	seconds	7.798322	0.000500	1.999921	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	minutes	5.437400	0.000499	0.325130	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	hours	5.022888	0.000500	0.012429	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	days	4.996652	0.001499	0.000693	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	hours	months	5.000683	0.001500	0.000115	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	seconds	8.768732	0.000500	1.999932	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	minutes	5.499155	0.000500	0.407104	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	hours	5.027375	0.000500	0.050266	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	days	4.989736	0.000500	0.001704	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	days	months	5.002850	0.001500	0.000150	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	seconds	8.365120	0.000500	1.999933	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	minutes	5.341788	0.000500	0.410311	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	hours	5.034967	0.000500	0.077892	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	days	4.998329	0.000500	0.004864	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	months	months	5.001628	0.002000	0.000382	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	years	seconds	0.000596	0.001000	2.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	seconds	3.194370	0.000000	0.826500	0.000000
